recording_index,recording_id,subject_id,gesture_id,class_id,trial_id,source_file,mat_file,native_time_points,frames_extracted
1260,S16_G07_T01,16,7,6,1,data_public\capgmyo_dba\dba-s16.zip,016-007-001.mat,1000,64
1261,S16_G07_T02,16,7,6,2,data_public\capgmyo_dba\dba-s16.zip,016-007-002.mat,1000,64
1262,S16_G07_T03,16,7,6,3,data_public\capgmyo_dba\dba-s16.zip,016-007-003.mat,1000,64
1263,S16_G07_T04,16,7,6,4,data_public\capgmyo_dba\dba-s16.zip,016-007-004.mat,1000,64
1264,S16_G07_T05,16,7,6,5,data_public\capgmyo_dba\dba-s16.zip,016-007-005.mat,1000,64
1265,S16_G07_T06,16,7,6,6,data_public\capgmyo_dba\dba-s16.zip,016-007-006.mat,1000,64
1266,S16_G07_T07,16,7,6,7,data_public\capgmyo_dba\dba-s16.zip,016-007-007.mat,1000,64
1267,S16_G07_T08,16,7,6,8,data_public\capgmyo_dba\dba-s16.zip,016-007-008.mat,1000,64
1268,S16_G07_T09,16,7,6,9,data_public\capgmyo_dba\dba-s16.zip,016-007-009.mat,1000,64
1269,S16_G07_T10,16,7,6,10,data_public\capgmyo_dba\dba-s16.zip,016-007-010.mat,1000,64
1270,S16_G08_T01,16,8,7,1,data_public\capgmyo_dba\dba-s16.zip,016-008-001.mat,1000,64
1271,S16_G08_T02,16,8,7,2,data_public\capgmyo_dba\dba-s16.zip,016-008-002.mat,1000,64
1272,S16_G08_T03,16,8,7,3,data_public\capgmyo_dba\dba-s16.zip,016-008-003.mat,1000,64
1273,S16_G08_T04,16,8,7,4,data_public\capgmyo_dba\dba-s16.zip,016-008-004.mat,1000,64
1274,S16_G08_T05,16,8,7,5,data_public\capgmyo_dba\dba-s16.zip,016-008-005.mat,1000,64
1275,S16_G08_T06,16,8,7,6,data_public\capgmyo_dba\dba-s16.zip,016-008-006.mat,1000,64
1276,S16_G08_T07,16,8,7,7,data_public\capgmyo_dba\dba-s16.zip,016-008-007.mat,1000,64
1277,S16_G08_T08,16,8,7,8,data_public\capgmyo_dba\dba-s16.zip,016-008-008.mat,1000,64
1278,S16_G08_T09,16,8,7,9,data_public\capgmyo_dba\dba-s16.zip,016-008-009.mat,1000,64
1279,S16_G08_T10,16,8,7,10,data_public\capgmyo_dba\dba-s16.zip,016-008-010.mat,1000,64
1280,S17_G01_T01,17,1,0,1,data_public\capgmyo_dba\dba-s17.zip,017-001-001.mat,1000,64
1281,S17_G01_T02,17,1,0,2,data_public\capgmyo_dba\dba-s17.zip,017-001-002.mat,1000,64
1282,S17_G01_T03,17,1,0,3,data_public\capgmyo_dba\dba-s17.zip,017-001-003.mat,1000,64
1283,S17_G01_T04,17,1,0,4,data_public\capgmyo_dba\dba-s17.zip,017-001-004.mat,1000,64
1284,S17_G01_T05,17,1,0,5,data_public\capgmyo_dba\dba-s17.zip,017-001-005.mat,1000,64
1285,S17_G01_T06,17,1,0,6,data_public\capgmyo_dba\dba-s17.zip,017-001-006.mat,1000,64
1286,S17_G01_T07,17,1,0,7,data_public\capgmyo_dba\dba-s17.zip,017-001-007.mat,1000,64
1287,S17_G01_T08,17,1,0,8,data_public\capgmyo_dba\dba-s17.zip,017-001-008.mat,1000,64
1288,S17_G01_T09,17,1,0,9,data_public\capgmyo_dba\dba-s17.zip,017-001-009.mat,1000,64
1289,S17_G01_T10,17,1,0,10,data_public\capgmyo_dba\dba-s17.zip,017-001-010.mat,1000,64
1290,S17_G02_T01,17,2,1,1,data_public\capgmyo_dba\dba-s17.zip,017-002-001.mat,1000,64
1291,S17_G02_T02,17,2,1,2,data_public\capgmyo_dba\dba-s17.zip,017-002-002.mat,1000,64
1292,S17_G02_T03,17,2,1,3,data_public\capgmyo_dba\dba-s17.zip,017-002-003.mat,1000,64
1293,S17_G02_T04,17,2,1,4,data_public\capgmyo_dba\dba-s17.zip,017-002-004.mat,1000,64
1294,S17_G02_T05,17,2,1,5,data_public\capgmyo_dba\dba-s17.zip,017-002-005.mat,1000,64
1295,S17_G02_T06,17,2,1,6,data_public\capgmyo_dba\dba-s17.zip,017-002-006.mat,1000,64
1296,S17_G02_T07,17,2,1,7,data_public\capgmyo_dba\dba-s17.zip,017-002-007.mat,1000,64
1297,S17_G02_T08,17,2,1,8,data_public\capgmyo_dba\dba-s17.zip,017-002-008.mat,1000,64
1298,S17_G02_T09,17,2,1,9,data_public\capgmyo_dba\dba-s17.zip,017-002-009.mat,1000,64
1299,S17_G02_T10,17,2,1,10,data_public\capgmyo_dba\dba-s17.zip,017-002-010.mat,1000,64
1300,S17_G03_T01,17,3,2,1,data_public\capgmyo_dba\dba-s17.zip,017-003-001.mat,1000,64
1301,S17_G03_T02,17,3,2,2,data_public\capgmyo_dba\dba-s17.zip,017-003-002.mat,1000,64
1302,S17_G03_T03,17,3,2,3,data_public\capgmyo_dba\dba-s17.zip,017-003-003.mat,1000,64
1303,S17_G03_T04,17,3,2,4,data_public\capgmyo_dba\dba-s17.zip,017-003-004.mat,1000,64
1304,S17_G03_T05,17,3,2,5,data_public\capgmyo_dba\dba-s17.zip,017-003-005.mat,1000,64
1305,S17_G03_T06,17,3,2,6,data_public\capgmyo_dba\dba-s17.zip,017-003-006.mat,1000,64
1306,S17_G03_T07,17,3,2,7,data_public\capgmyo_dba\dba-s17.zip,017-003-007.mat,1000,64
1307,S17_G03_T08,17,3,2,8,data_public\capgmyo_dba\dba-s17.zip,017-003-008.mat,1000,64
1308,S17_G03_T09,17,3,2,9,data_public\capgmyo_dba\dba-s17.zip,017-003-009.mat,1000,64
1309,S17_G03_T10,17,3,2,10,data_public\capgmyo_dba\dba-s17.zip,017-003-010.mat,1000,64
1310,S17_G04_T01,17,4,3,1,data_public\capgmyo_dba\dba-s17.zip,017-004-001.mat,1000,64
1311,S17_G04_T02,17,4,3,2,data_public\capgmyo_dba\dba-s17.zip,017-004-002.mat,1000,64
1312,S17_G04_T03,17,4,3,3,data_public\capgmyo_dba\dba-s17.zip,017-004-003.mat,1000,64
1313,S17_G04_T04,17,4,3,4,data_public\capgmyo_dba\dba-s17.zip,017-004-004.mat,1000,64
1314,S17_G04_T05,17,4,3,5,data_public\capgmyo_dba\dba-s17.zip,017-004-005.mat,1000,64
1315,S17_G04_T06,17,4,3,6,data_public\capgmyo_dba\dba-s17.zip,017-004-006.mat,1000,64
1316,S17_G04_T07,17,4,3,7,data_public\capgmyo_dba\dba-s17.zip,017-004-007.mat,1000,64
1317,S17_G04_T08,17,4,3,8,data_public\capgmyo_dba\dba-s17.zip,017-004-008.mat,1000,64
1318,S17_G04_T09,17,4,3,9,data_public\capgmyo_dba\dba-s17.zip,017-004-009.mat,1000,64
1319,S17_G04_T10,17,4,3,10,data_public\capgmyo_dba\dba-s17.zip,017-004-010.mat,1000,64
1320,S17_G05_T01,17,5,4,1,data_public\capgmyo_dba\dba-s17.zip,017-005-001.mat,1000,64
1321,S17_G05_T02,17,5,4,2,data_public\capgmyo_dba\dba-s17.zip,017-005-002.mat,1000,64
1322,S17_G05_T03,17,5,4,3,data_public\capgmyo_dba\dba-s17.zip,017-005-003.mat,1000,64
1323,S17_G05_T04,17,5,4,4,data_public\capgmyo_dba\dba-s17.zip,017-005-004.mat,1000,64
1324,S17_G05_T05,17,5,4,5,data_public\capgmyo_dba\dba-s17.zip,017-005-005.mat,1000,64
1325,S17_G05_T06,17,5,4,6,data_public\capgmyo_dba\dba-s17.zip,017-005-006.mat,1000,64
1326,S17_G05_T07,17,5,4,7,data_public\capgmyo_dba\dba-s17.zip,017-005-007.mat,1000,64
1327,S17_G05_T08,17,5,4,8,data_public\capgmyo_dba\dba-s17.zip,017-005-008.mat,1000,64
1328,S17_G05_T09,17,5,4,9,data_public\capgmyo_dba\dba-s17.zip,017-005-009.mat,1000,64
1329,S17_G05_T10,17,5,4,10,data_public\capgmyo_dba\dba-s17.zip,017-005-010.mat,1000,64
1330,S17_G06_T01,17,6,5,1,data_public\capgmyo_dba\dba-s17.zip,017-006-001.mat,1000,64
1331,S17_G06_T02,17,6,5,2,data_public\capgmyo_dba\dba-s17.zip,017-006-002.mat,1000,64
1332,S17_G06_T03,17,6,5,3,data_public\capgmyo_dba\dba-s17.zip,017-006-003.mat,1000,64
1333,S17_G06_T04,17,6,5,4,data_public\capgmyo_dba\dba-s17.zip,017-006-004.mat,1000,64
1334,S17_G06_T05,17,6,5,5,data_public\capgmyo_dba\dba-s17.zip,017-006-005.mat,1000,64
1335,S17_G06_T06,17,6,5,6,data_public\capgmyo_dba\dba-s17.zip,017-006-006.mat,1000,64
1336,S17_G06_T07,17,6,5,7,data_public\capgmyo_dba\dba-s17.zip,017-006-007.mat,1000,64
1337,S17_G06_T08,17,6,5,8,data_public\capgmyo_dba\dba-s17.zip,017-006-008.mat,1000,64
1338,S17_G06_T09,17,6,5,9,data_public\capgmyo_dba\dba-s17.zip,017-006-009.mat,1000,64
1339,S17_G06_T10,17,6,5,10,data_public\capgmyo_dba\dba-s17.zip,017-006-010.mat,1000,64
1340,S17_G07_T01,17,7,6,1,data_public\capgmyo_dba\dba-s17.zip,017-007-001.mat,1000,64
1341,S17_G07_T02,17,7,6,2,data_public\capgmyo_dba\dba-s17.zip,017-007-002.mat,1000,64
1342,S17_G07_T03,17,7,6,3,data_public\capgmyo_dba\dba-s17.zip,017-007-003.mat,1000,64
1343,S17_G07_T04,17,7,6,4,data_public\capgmyo_dba\dba-s17.zip,017-007-004.mat,1000,64
1344,S17_G07_T05,17,7,6,5,data_public\capgmyo_dba\dba-s17.zip,017-007-005.mat,1000,64
1345,S17_G07_T06,17,7,6,6,data_public\capgmyo_dba\dba-s17.zip,017-007-006.mat,1000,64
1346,S17_G07_T07,17,7,6,7,data_public\capgmyo_dba\dba-s17.zip,017-007-007.mat,1000,64
1347,S17_G07_T08,17,7,6,8,data_public\capgmyo_dba\dba-s17.zip,017-007-008.mat,1000,64
1348,S17_G07_T09,17,7,6,9,data_public\capgmyo_dba\dba-s17.zip,017-007-009.mat,1000,64
1349,S17_G07_T10,17,7,6,10,data_public\capgmyo_dba\dba-s17.zip,017-007-010.mat,1000,64
1350,S17_G08_T01,17,8,7,1,data_public\capgmyo_dba\dba-s17.zip,017-008-001.mat,1000,64
1351,S17_G08_T02,17,8,7,2,data_public\capgmyo_dba\dba-s17.zip,017-008-002.mat,1000,64
1352,S17_G08_T03,17,8,7,3,data_public\capgmyo_dba\dba-s17.zip,017-008-003.mat,1000,64
1353,S17_G08_T04,17,8,7,4,data_public\capgmyo_dba\dba-s17.zip,017-008-004.mat,1000,64
1354,S17_G08_T05,17,8,7,5,data_public\capgmyo_dba\dba-s17.zip,017-008-005.mat,1000,64
1355,S17_G08_T06,17,8,7,6,data_public\capgmyo_dba\dba-s17.zip,017-008-006.mat,1000,64
1356,S17_G08_T07,17,8,7,7,data_public\capgmyo_dba\dba-s17.zip,017-008-007.mat,1000,64
1357,S17_G08_T08,17,8,7,8,data_public\capgmyo_dba\dba-s17.zip,017-008-008.mat,1000,64
1358,S17_G08_T09,17,8,7,9,data_public\capgmyo_dba\dba-s17.zip,017-008-009.mat,1000,64
1359,S17_G08_T10,17,8,7,10,data_public\capgmyo_dba\dba-s17.zip,017-008-010.mat,1000,64
1360,S18_G01_T01,18,1,0,1,data_public\capgmyo_dba\dba-s18.zip,018-001-001.mat,1000,64
1361,S18_G01_T02,18,1,0,2,data_public\capgmyo_dba\dba-s18.zip,018-001-002.mat,1000,64
1362,S18_G01_T03,18,1,0,3,data_public\capgmyo_dba\dba-s18.zip,018-001-003.mat,1000,64
1363,S18_G01_T04,18,1,0,4,data_public\capgmyo_dba\dba-s18.zip,018-001-004.mat,1000,64
1364,S18_G01_T05,18,1,0,5,data_public\capgmyo_dba\dba-s18.zip,018-001-005.mat,1000,64
1365,S18_G01_T06,18,1,0,6,data_public\capgmyo_dba\dba-s18.zip,018-001-006.mat,1000,64
1366,S18_G01_T07,18,1,0,7,data_public\capgmyo_dba\dba-s18.zip,018-001-007.mat,1000,64
1367,S18_G01_T08,18,1,0,8,data_public\capgmyo_dba\dba-s18.zip,018-001-008.mat,1000,64
1368,S18_G01_T09,18,1,0,9,data_public\capgmyo_dba\dba-s18.zip,018-001-009.mat,1000,64
1369,S18_G01_T10,18,1,0,10,data_public\capgmyo_dba\dba-s18.zip,018-001-010.mat,1000,64
1370,S18_G02_T01,18,2,1,1,data_public\capgmyo_dba\dba-s18.zip,018-002-001.mat,1000,64
1371,S18_G02_T02,18,2,1,2,data_public\capgmyo_dba\dba-s18.zip,018-002-002.mat,1000,64
1372,S18_G02_T03,18,2,1,3,data_public\capgmyo_dba\dba-s18.zip,018-002-003.mat,1000,64
1373,S18_G02_T04,18,2,1,4,data_public\capgmyo_dba\dba-s18.zip,018-002-004.mat,1000,64
1374,S18_G02_T05,18,2,1,5,data_public\capgmyo_dba\dba-s18.zip,018-002-005.mat,1000,64
1375,S18_G02_T06,18,2,1,6,data_public\capgmyo_dba\dba-s18.zip,018-002-006.mat,1000,64
1376,S18_G02_T07,18,2,1,7,data_public\capgmyo_dba\dba-s18.zip,018-002-007.mat,1000,64
1377,S18_G02_T08,18,2,1,8,data_public\capgmyo_dba\dba-s18.zip,018-002-008.mat,1000,64
1378,S18_G02_T09,18,2,1,9,data_public\capgmyo_dba\dba-s18.zip,018-002-009.mat,1000,64
1379,S18_G02_T10,18,2,1,10,data_public\capgmyo_dba\dba-s18.zip,018-002-010.mat,1000,64
1380,S18_G03_T01,18,3,2,1,data_public\capgmyo_dba\dba-s18.zip,018-003-001.mat,1000,64
1381,S18_G03_T02,18,3,2,2,data_public\capgmyo_dba\dba-s18.zip,018-003-002.mat,1000,64
1382,S18_G03_T03,18,3,2,3,data_public\capgmyo_dba\dba-s18.zip,018-003-003.mat,1000,64
1383,S18_G03_T04,18,3,2,4,data_public\capgmyo_dba\dba-s18.zip,018-003-004.mat,1000,64
1384,S18_G03_T05,18,3,2,5,data_public\capgmyo_dba\dba-s18.zip,018-003-005.mat,1000,64
1385,S18_G03_T06,18,3,2,6,data_public\capgmyo_dba\dba-s18.zip,018-003-006.mat,1000,64
1386,S18_G03_T07,18,3,2,7,data_public\capgmyo_dba\dba-s18.zip,018-003-007.mat,1000,64
1387,S18_G03_T08,18,3,2,8,data_public\capgmyo_dba\dba-s18.zip,018-003-008.mat,1000,64
1388,S18_G03_T09,18,3,2,9,data_public\capgmyo_dba\dba-s18.zip,018-003-009.mat,1000,64
1389,S18_G03_T10,18,3,2,10,data_public\capgmyo_dba\dba-s18.zip,018-003-010.mat,1000,64
1390,S18_G04_T01,18,4,3,1,data_public\capgmyo_dba\dba-s18.zip,018-004-001.mat,1000,64
1391,S18_G04_T02,18,4,3,2,data_public\capgmyo_dba\dba-s18.zip,018-004-002.mat,1000,64
1392,S18_G04_T03,18,4,3,3,data_public\capgmyo_dba\dba-s18.zip,018-004-003.mat,1000,64
1393,S18_G04_T04,18,4,3,4,data_public\capgmyo_dba\dba-s18.zip,018-004-004.mat,1000,64
1394,S18_G04_T05,18,4,3,5,data_public\capgmyo_dba\dba-s18.zip,018-004-005.mat,1000,64
1395,S18_G04_T06,18,4,3,6,data_public\capgmyo_dba\dba-s18.zip,018-004-006.mat,1000,64
1396,S18_G04_T07,18,4,3,7,data_public\capgmyo_dba\dba-s18.zip,018-004-007.mat,1000,64
1397,S18_G04_T08,18,4,3,8,data_public\capgmyo_dba\dba-s18.zip,018-004-008.mat,1000,64
1398,S18_G04_T09,18,4,3,9,data_public\capgmyo_dba\dba-s18.zip,018-004-009.mat,1000,64
1399,S18_G04_T10,18,4,3,10,data_public\capgmyo_dba\dba-s18.zip,018-004-010.mat,1000,64
1400,S18_G05_T01,18,5,4,1,data_public\capgmyo_dba\dba-s18.zip,018-005-001.mat,1000,64
1401,S18_G05_T02,18,5,4,2,data_public\capgmyo_dba\dba-s18.zip,018-005-002.mat,1000,64
1402,S18_G05_T03,18,5,4,3,data_public\capgmyo_dba\dba-s18.zip,018-005-003.mat,1000,64
1403,S18_G05_T04,18,5,4,4,data_public\capgmyo_dba\dba-s18.zip,018-005-004.mat,1000,64
1404,S18_G05_T05,18,5,4,5,data_public\capgmyo_dba\dba-s18.zip,018-005-005.mat,1000,64
1405,S18_G05_T06,18,5,4,6,data_public\capgmyo_dba\dba-s18.zip,018-005-006.mat,1000,64
1406,S18_G05_T07,18,5,4,7,data_public\capgmyo_dba\dba-s18.zip,018-005-007.mat,1000,64
1407,S18_G05_T08,18,5,4,8,data_public\capgmyo_dba\dba-s18.zip,018-005-008.mat,1000,64
1408,S18_G05_T09,18,5,4,9,data_public\capgmyo_dba\dba-s18.zip,018-005-009.mat,1000,64
1409,S18_G05_T10,18,5,4,10,data_public\capgmyo_dba\dba-s18.zip,018-005-010.mat,1000,64
1410,S18_G06_T01,18,6,5,1,data_public\capgmyo_dba\dba-s18.zip,018-006-001.mat,1000,64
1411,S18_G06_T02,18,6,5,2,data_public\capgmyo_dba\dba-s18.zip,018-006-002.mat,1000,64
1412,S18_G06_T03,18,6,5,3,data_public\capgmyo_dba\dba-s18.zip,018-006-003.mat,1000,64
1413,S18_G06_T04,18,6,5,4,data_public\capgmyo_dba\dba-s18.zip,018-006-004.mat,1000,64
1414,S18_G06_T05,18,6,5,5,data_public\capgmyo_dba\dba-s18.zip,018-006-005.mat,1000,64
1415,S18_G06_T06,18,6,5,6,data_public\capgmyo_dba\dba-s18.zip,018-006-006.mat,1000,64
1416,S18_G06_T07,18,6,5,7,data_public\capgmyo_dba\dba-s18.zip,018-006-007.mat,1000,64
1417,S18_G06_T08,18,6,5,8,data_public\capgmyo_dba\dba-s18.zip,018-006-008.mat,1000,64
1418,S18_G06_T09,18,6,5,9,data_public\capgmyo_dba\dba-s18.zip,018-006-009.mat,1000,64
1419,S18_G06_T10,18,6,5,10,data_public\capgmyo_dba\dba-s18.zip,018-006-010.mat,1000,64
1420,S18_G07_T01,18,7,6,1,data_public\capgmyo_dba\dba-s18.zip,018-007-001.mat,1000,64
1421,S18_G07_T02,18,7,6,2,data_public\capgmyo_dba\dba-s18.zip,018-007-002.mat,1000,64
1422,S18_G07_T03,18,7,6,3,data_public\capgmyo_dba\dba-s18.zip,018-007-003.mat,1000,64
1423,S18_G07_T04,18,7,6,4,data_public\capgmyo_dba\dba-s18.zip,018-007-004.mat,1000,64
1424,S18_G07_T05,18,7,6,5,data_public\capgmyo_dba\dba-s18.zip,018-007-005.mat,1000,64
1425,S18_G07_T06,18,7,6,6,data_public\capgmyo_dba\dba-s18.zip,018-007-006.mat,1000,64
1426,S18_G07_T07,18,7,6,7,data_public\capgmyo_dba\dba-s18.zip,018-007-007.mat,1000,64
1427,S18_G07_T08,18,7,6,8,data_public\capgmyo_dba\dba-s18.zip,018-007-008.mat,1000,64
1428,S18_G07_T09,18,7,6,9,data_public\capgmyo_dba\dba-s18.zip,018-007-009.mat,1000,64
1429,S18_G07_T10,18,7,6,10,data_public\capgmyo_dba\dba-s18.zip,018-007-010.mat,1000,64
1430,S18_G08_T01,18,8,7,1,data_public\capgmyo_dba\dba-s18.zip,018-008-001.mat,1000,64
1431,S18_G08_T02,18,8,7,2,data_public\capgmyo_dba\dba-s18.zip,018-008-002.mat,1000,64
1432,S18_G08_T03,18,8,7,3,data_public\capgmyo_dba\dba-s18.zip,018-008-003.mat,1000,64
1433,S18_G08_T04,18,8,7,4,data_public\capgmyo_dba\dba-s18.zip,018-008-004.mat,1000,64
1434,S18_G08_T05,18,8,7,5,data_public\capgmyo_dba\dba-s18.zip,018-008-005.mat,1000,64
1435,S18_G08_T06,18,8,7,6,data_public\capgmyo_dba\dba-s18.zip,018-008-006.mat,1000,64
1436,S18_G08_T07,18,8,7,7,data_public\capgmyo_dba\dba-s18.zip,018-008-007.mat,1000,64
1437,S18_G08_T08,18,8,7,8,data_public\capgmyo_dba\dba-s18.zip,018-008-008.mat,1000,64
1438,S18_G08_T09,18,8,7,9,data_public\capgmyo_dba\dba-s18.zip,018-008-009.mat,1000,64
1439,S18_G08_T10,18,8,7,10,data_public\capgmyo_dba\dba-s18.zip,018-008-010.mat,1000,64
